1.7053,0.7816,-0.5913,1.5386,-0.702,-0.3062,0.4558,-1.0443,0.7042,-0.773,-1.7247,0.1233,-1.8164,-0.7822,-0.4542,-1.4434,0.6908,-0.4152,-0.4886,1.0823,0.7009,0.8217,1.6986,0.2386
1.6107,0.8286,0.5405,1.4009,-0.6766,0.5134,0.5458,-1.1854,-0.6357,-0.7998,-1.7631,-0.2284,-1.7856,-0.7558,0.3409,-1.2095,0.6247,0.6108,-0.6281,1.3272,-0.6053,0.8656,1.6005,-0.5361
1.446,0.4895,0.6122,1.6108,-0.5717,-0.4635,0.6469,-1.7428,-0.3635,-0.5495,-1.5142,0.5458,-1.6864,-0.7197,-0.0759,-1.6373,0.7781,0.1781,-0.5639,1.5261,-0.5958,0.7333,1.7546,0.1627
1.6295,0.5524,-0.3156,1.617,-0.6925,0.5565,0.625,-1.7635,0.1332,-0.5196,-1.2709,-0.7373,-1.7299,-0.7553,0.0241,-1.6182,0.6798,0.5122,-0.7214,1.5757,-0.3265,0.7175,1.6744,0.1534
1.619,0.7738,-0.6287,1.5535,-0.7086,-0.2994,0.4791,-1.0971,0.7031,-0.7581,-1.7429,0.1009,-1.8248,-0.7693,-0.3731,-1.367,0.6748,-0.497,-0.5488,1.1921,0.6749,0.8472,1.6771,0.3193
1.5048,0.6082,-0.4319,1.8643,-0.8024,0.0056,0.7327,-1.8127,-0.0902,-0.5855,-1.3603,0.5166,-1.5048,-0.6082,-0.4319,-1.8643,0.8024,0.0056,-0.7327,1.8127,-0.0902,0.5855,1.3603,0.5166
1.2059,0.4757,0.5926,1.5349,-0.6444,-0.3808,0.7634,-1.9352,-0.1593,-0.7441,-1.7723,-0.0524,-1.2059,-0.4757,0.5926,-1.5349,0.6444,-0.3808,-0.7634,1.9352,-0.1593,0.7441,1.7723,-0.0524
1.7716,0.724,0.1987,1.11,-0.5559,0.6831,0.6718,-1.5087,-0.4171,-0.8269,-1.5569,-0.666,-1.6732,-0.8304,0.3667,-1.253,0.6029,0.6483,-0.613,1.327,-0.5249,0.8128,1.798,-0.2888
1.526,0.5956,0.6941,1.7558,-0.6679,-0.119,0.4956,-1.317,-0.6674,-0.5877,-1.589,0.3635,-1.8392,-0.7383,0.2201,-1.6015,0.7629,0.2429,-0.5193,1.2564,-0.7035,0.7703,1.6974,-0.0307
1.2222,0.6146,0.6494,1.6168,-0.845,0.4938,0.815,-1.6206,-0.5387,-0.6615,-1.2657,-0.6045,-1.2222,-0.6146,0.6494,-1.6168,0.845,0.4938,-0.815,1.6206,-0.5387,0.6615,1.2657,-0.6045
1.4341,0.4351,-0.7404,1.6423,-0.5581,0.3913,0.4225,-1.3927,0.7462,-0.552,-1.6244,-0.3971,-1.4341,-0.4351,-0.7404,-1.6423,0.5581,0.3913,-0.4225,1.3927,0.7462,0.552,1.6244,-0.3971
1.2212,0.4017,-0.6437,1.4279,-0.5239,0.5441,0.5201,-1.7427,0.5743,-0.573,-1.7558,-0.4818,-1.3363,-0.45,-0.6325,-1.2998,0.4595,0.5848,-0.668,1.8219,0.35,0.7079,1.7893,-0.2951
1.5602,0.5072,0.4574,1.63,-0.6422,-0.5347,0.5772,-1.7216,-0.3424,-0.5159,-1.3819,0.6576,-1.7498,-0.724,0.0617,-1.5084,0.6332,-0.5785,-0.7417,1.6229,0.2835,0.7484,1.7063,-0.0047
1.4404,0.7362,-0.5129,1.4073,-0.7747,-0.6751,0.783,-1.5319,0.4857,-0.6982,-1.2682,0.7023,-1.4404,-0.7362,-0.5129,-1.4073,0.7747,-0.6751,-0.783,1.5319,0.4857,0.6982,1.2682,0.7023
1.7024,0.6637,0.0073,1.667,-0.6972,-0.6689,0.6522,-1.673,-0.0959,-0.4355,-1.0414,0.7575,-1.7024,-0.6637,0.0073,-1.667,0.6972,-0.6689,-0.6522,1.673,-0.0959,0.4355,1.0414,0.7575
1.5068,0.7189,-0.3828,1.4737,-0.7661,-0.7055,0.7794,-1.6335,0.3317,-0.5973,-1.1491,0.7566,-1.5068,-0.7189,-0.3828,-1.4737,0.7661,-0.7055,-0.7794,1.6335,0.3317,0.5973,1.1491,0.7566
1.7229,0.7476,0.039,1.7566,-0.7699,0.1195,0.4745,-1.4152,0.6197,-0.6052,-1.5999,-0.4341,-1.7048,-0.5506,-0.418,-1.5257,0.5517,0.6131,-0.6495,1.7113,0.1683,0.5314,1.3251,-0.7074
1.3893,0.5534,-0.795,1.6719,-0.7041,0.0109,0.4917,-1.2346,0.8085,-0.7031,-1.6695,-0.0244,-1.3893,-0.5534,-0.795,-1.6719,0.7041,0.0109,-0.4917,1.2346,0.8085,0.7031,1.6695,-0.0244
1.3017,0.5394,-0.4339,1.6009,-0.7292,0.3481,0.7852,-1.9443,-0.0623,-0.6747,-1.6615,-0.3771,-1.3011,-0.5392,0.4344,-1.6012,0.729,-0.3479,-0.7851,1.9444,0.0611,0.6744,1.6613,0.3775
1.3334,0.7046,-0.6643,1.4678,-0.8047,-0.5447,0.7509,-1.4211,0.6455,-0.7667,-1.3984,0.5636,-1.3334,-0.7046,-0.6643,-1.4678,0.8047,-0.5447,-0.7509,1.4211,0.6455,0.7667,1.3984,0.5636
1.6288,0.6972,-0.1649,1.523,-0.709,-0.7323,0.721,-1.6843,0.1138,-0.5089,-1.0933,0.7834,-1.6288,-0.6972,-0.1649,-1.523,0.709,-0.7323,-0.721,1.6843,0.1138,0.5089,1.0933,0.7834
1.7149,0.7628,0.0746,1.6309,-0.6938,0.5007,0.7163,-1.5602,-0.3497,-0.7122,-1.6764,0.1567,-1.6439,-0.5607,-0.2876,-1.5969,0.6946,0.5682,-0.6424,1.7711,0.0777,0.5334,1.2628,-0.7405
1.419,0.6773,0.5003,1.7855,-0.7554,0.1491,0.6242,-1.7361,0.1577,-0.5798,-1.3132,-0.668,-1.7138,-0.6843,0.1251,-1.4266,0.708,0.663,-0.7948,1.6646,-0.3352,0.6863,1.4391,-0.592
1.3821,0.5259,0.6842,1.6233,-0.5908,-0.3183,0.7279,-1.8078,-0.152,-0.7553,-1.547,-0.3581,-1.382,-0.5819,0.635,-1.7022,0.7955,0.0776,-0.5705,1.4557,-0.6929,0.6767,1.7505,0.1244
1.8197,0.7289,-0.326,1.6797,-0.7735,-0.1425,0.4773,-1.2111,0.678,-0.6952,-1.7396,-0.132,-1.7911,-0.7246,-0.4134,-1.63,0.6087,0.2985,-0.6095,1.5489,-0.322,0.7492,1.5623,0.3593
1.1986,0.5472,0.621,1.7573,-0.8398,0.348,0.8128,-1.7804,-0.3824,-0.5954,-1.246,-0.5866,-1.1986,-0.5472,0.621,-1.7573,0.8398,0.348,-0.8128,1.7804,-0.3824,0.5954,1.246,-0.5866
1.7428,0.5439,0.4566,1.703,-0.569,-0.578,0.4426,-1.4184,-0.5597,-0.4209,-1.2598,0.6811,-1.7428,-0.5439,0.4566,-1.703,0.569,-0.578,-0.4426,1.4184,-0.5597,0.4209,1.2598,0.6811
1.2967,0.645,-0.5863,1.6066,-0.8426,-0.5506,0.8154,-1.6392,0.474,-0.6249,-1.1914,0.6629,-1.2967,-0.645,-0.5863,-1.6066,0.8426,-0.5506,-0.8154,1.6392,0.474,0.6249,1.1914,0.6629
1.4936,0.5955,-0.269,1.5695,-0.7662,0.4021,0.7774,-1.8662,-0.2856,-0.7228,-1.6311,-0.3537,-1.2397,-0.5172,0.5421,-1.7345,0.7191,-0.1908,-0.7356,1.8621,-0.2694,0.592,1.6039,0.4243
1.759,0.7757,-0.2473,1.0796,-0.5166,-0.6701,0.6195,-1.4047,0.4744,-0.8527,-1.7818,0.4431,-1.759,-0.7757,-0.2473,-1.0796,0.5166,-0.6701,-0.6195,1.4047,0.4744,0.8527,1.7818,0.4431
1.6165,0.8348,0.4784,1.3826,-0.665,0.5581,0.5779,-1.2515,-0.5904,-0.793,-1.7848,-0.2077,-1.7877,-0.7303,0.2496,-1.1741,0.6028,0.6455,-0.6675,1.4462,-0.5131,0.8453,1.5478,-0.6204
1.5586,0.7223,-0.4208,1.7314,-0.7842,-0.3159,0.6935,-1.4918,0.54,-0.6664,-1.6697,-0.1153,-1.6837,-0.5889,0.2125,-1.5409,0.6929,-0.5919,-0.7214,1.7838,0.078,0.6288,1.3357,0.6134
1.3305,0.573,-0.6484,1.757,-0.7013,0.062,0.6151,-1.5704,0.563,-0.5921,-1.6388,-0.358,-1.7222,-0.6846,-0.0078,-1.497,0.7591,-0.4267,-0.6905,1.5943,0.5543,0.7992,1.6686,0.2615
1.6646,0.6255,-0.3631,1.3511,-0.5034,0.6053,0.7419,-1.7431,-0.0289,-0.7776,-1.7689,-0.0586,-1.4333,-0.4739,-0.5095,-1.5389,0.5995,0.5615,-0.5072,1.7112,0.4607,0.4994,1.5531,-0.6672
1.0555,0.3874,-0.6973,1.5939,-0.6467,0.2781,0.6356,-1.7799,0.6065,-0.6729,-1.7592,-0.1666,-1.0754,-0.3986,-0.7118,-1.5453,0.5992,0.3341,-0.7069,1.8627,0.4389,0.7154,1.735,-0.0819
1.3167,0.5184,-0.5497,1.5504,-0.6289,0.4196,0.7275,-1.8775,0.1476,-0.6179,-1.6285,-0.5146,-1.5322,-0.6688,0.2293,-1.5363,0.7557,-0.301,-0.6857,1.7375,0.4883,0.7775,1.7921,0.0805
1.7878,0.7178,-0.1982,1.2934,-0.5559,0.4679,0.5922,-1.5352,-0.4593,-0.8246,-1.9044,-0.051,-1.7034,-0.7314,0.3516,-1.3977,0.5751,-0.3625,-0.5516,1.5578,0.4305,0.8039,1.8763,-0.179
1.4567,0.5948,0.4599,1.8786,-0.8161,0.0834,0.746,-1.8271,0.0091,-0.5598,-1.2887,-0.5524,-1.4567,-0.5948,0.4599,-1.8786,0.8161,0.0834,-0.746,1.8271,0.0091,0.5598,1.2887,-0.5524
1.5541,0.5641,0.3703,1.1081,-0.423,-0.696,0.675,-1.7825,-0.172,-0.7267,-1.8283,0.4141,-1.4317,-0.4843,0.4991,-1.1978,0.4398,-0.6848,-0.5855,1.7869,-0.3372,0.6045,1.7272,0.6066
1.927,0.7598,-0.1277,1.7866,-0.7514,-0.0438,0.4899,-1.2425,0.5789,-0.6352,-1.5104,-0.4074,-1.927,-0.7598,-0.1277,-1.7866,0.7514,-0.0438,-0.4899,1.2425,0.5789,0.6352,1.5104,-0.4074
1.7742,0.6931,0.2026,1.9077,-0.8126,0.0427,0.6424,-1.5257,-0.4052,-0.5681,-1.3082,0.4881,-1.7741,-0.693,-0.2029,-1.9078,0.8126,-0.0422,-0.6423,1.5258,0.4052,0.5679,1.308,-0.4883
1.7379,0.7331,-0.6073,1.6166,-0.7167,-0.1671,0.4292,-1.0176,0.7329,-0.7477,-1.6864,0.0415,-1.7379,-0.7331,-0.6073,-1.6166,0.7167,-0.1671,-0.4292,1.0176,0.7329,0.7477,1.6864,0.0415
1.4436,0.7219,0.4797,1.4531,-0.7851,0.6779,0.7918,-1.5834,-0.4337,-0.6518,-1.2065,-0.7239,-1.4436,-0.7219,0.4797,-1.4531,0.7851,0.6779,-0.7918,1.5834,-0.4337,0.6518,1.2065,-0.7239
1.5273,0.6729,0.7363,1.6097,-0.7359,0.1716,0.4896,-1.1112,-0.7848,-0.7614,-1.6656,-0.123,-1.5273,-0.6729,0.7363,-1.6097,0.7359,0.1716,-0.4896,1.1112,-0.7848,0.7614,1.6656,-0.123
1.2497,0.5089,-0.5579,1.6654,-0.678,0.2958,0.7242,-1.8702,0.2403,-0.595,-1.6147,-0.4704,-1.5221,-0.6341,0.2291,-1.5428,0.7652,-0.3642,-0.7428,1.802,0.4074,0.7635,1.7209,0.22
1.5794,0.6797,0.2681,1.8377,-0.8078,0.4445,0.6832,-1.7121,0.045,-0.4465,-1.0203,-0.7004,-1.6557,-0.667,0.1502,-1.7275,0.7853,0.5928,-0.7385,1.715,-0.0913,0.468,1.0272,-0.7089
1.8824,0.7843,-0.4142,1.5834,-0.6982,-0.262,0.4284,-1.0282,0.6694,-0.7556,-1.7134,0.0068,-1.8824,-0.7843,-0.4142,-1.5834,0.6982,-0.262,-0.4284,1.0282,0.6694,0.7556,1.7134,0.0068
1.7313,0.6135,0.2497,1.2968,-0.5397,-0.64,0.7408,-1.7465,0.0982,-0.7014,-1.6097,0.5583,-1.5785,-0.7399,-0.3274,-1.6508,0.7231,0.0785,-0.5283,1.5953,-0.4598,0.69,1.7039,0.4425
1.3204,0.6118,-0.5952,1.6233,-0.8728,-0.4739,0.8239,-1.6066,0.5905,-0.6759,-1.3635,0.5491,-1.1647,-0.5671,-0.6498,-1.7527,0.7951,-0.3196,-0.7774,1.7825,0.3003,0.6031,1.2207,0.5986
1.6852,0.6772,0.0033,1.1139,-0.4847,-0.793,0.6747,-1.6789,0.0384,-0.6572,-1.5103,0.7513,-1.6852,-0.6772,0.0033,-1.1139,0.4847,-0.793,-0.6747,1.6789,0.0384,0.6572,1.5103,0.7513
1.5256,0.6651,-0.5966,1.6761,-0.6314,0.1824,0.6603,-1.7087,-0.161,-0.7269,-1.4928,0.4215,-1.6741,-0.69,-0.4553,-1.6251,0.8145,-0.2443,-0.5703,1.291,0.741,0.7344,1.7523,0.1122
1.8652,0.7592,0.3707,1.5249,-0.7213,0.3196,0.4806,-1.105,-0.7161,-0.7995,-1.6967,-0.1489,-1.6604,-0.7256,0.6425,-1.6655,0.7016,0.1196,-0.4429,1.0916,-0.695,0.6976,1.6962,0.1075
1.6663,0.6948,0.0855,1.3354,-0.6065,0.798,0.6978,-1.6736,-0.0767,-0.5619,-1.2374,-0.8068,-1.6663,-0.6948,0.0855,-1.3354,0.6065,0.798,-0.6978,1.6736,-0.0767,0.5619,1.2374,-0.8068
1.4225,0.7172,0.7195,1.4898,-0.7689,0.4077,0.6164,-1.2225,-0.7506,-0.8137,-1.5766,-0.3766,-1.4225,-0.7172,0.7195,-1.4898,0.7689,0.4077,-0.6164,1.2225,-0.7506,0.8137,1.5766,-0.3766
1.2843,0.6684,0.7202,1.5223,-0.8091,0.4537,0.7235,-1.3903,-0.7015,-0.7774,-1.4627,-0.4725,-1.2843,-0.6684,0.7202,-1.5223,0.8091,0.4537,-0.7235,1.3903,-0.7015,0.7774,1.4627,-0.4725
1.1684,0.4081,-0.6732,1.5813,-0.6288,0.3586,0.5244,-1.6735,0.6779,-0.6059,-1.7738,-0.3334,-1.2683,-0.4529,-0.6896,-1.4281,0.5184,0.4685,-0.7185,1.851,0.2919,0.7466,1.7515,-0.1007
1.5982,0.804,0.3791,1.5665,-0.712,0.4841,0.6438,-1.4053,-0.5051,-0.7288,-1.7646,0.04,-1.7568,-0.6466,-0.0203,-1.3296,0.6551,0.6382,-0.7138,1.6787,-0.3017,0.7205,1.3907,-0.7144
1.7323,0.6079,-0.2115,1.593,-0.5914,0.7119,0.5707,-1.6263,0.271,-0.4243,-1.1428,-0.7714,-1.7323,-0.6079,-0.2115,-1.593,0.5914,0.7119,-0.5707,1.6263,0.271,0.4243,1.1428,-0.7714
1.6427,0.573,0.3464,1.8605,-0.7815,-0.3081,0.6655,-1.7194,-0.2566,-0.5071,-1.2209,0.5723,-1.6867,-0.6995,-0.2321,-1.8699,0.8091,-0.1995,-0.7127,1.5837,0.4098,0.6077,1.4554,-0.3322
1.6747,0.5778,-0.2466,1.3141,-0.476,0.7877,0.5833,-1.6908,0.2394,-0.5007,-1.3821,-0.7805,-1.6747,-0.5778,-0.2466,-1.3141,0.476,0.7877,-0.5833,1.6908,0.2394,0.5007,1.3821,-0.7805
1.9125,0.766,-0.2183,1.6246,-0.635,0.2963,0.5337,-1.3829,-0.4526,-0.7423,-1.6196,0.3387,-1.9304,-0.7743,-0.0903,-1.6406,0.7098,-0.2448,-0.4779,1.2271,0.5863,0.7204,1.709,-0.2152
1.6957,0.6552,-0.0439,1.433,-0.5938,0.7816,0.6504,-1.6834,0.0668,-0.4921,-1.1874,-0.8045,-1.6957,-0.6552,-0.0439,-1.433,0.5938,0.7816,-0.6504,1.6834,0.0668,0.4921,1.1874,-0.8045
1.7933,0.6973,0.1787,1.8123,-0.7424,-0.3084,0.4441,-1.3481,-0.5759,-0.4973,-1.3607,0.6173,-1.7635,-0.5376,0.4453,-1.6824,0.5528,-0.6106,-0.5499,1.5485,-0.42,0.4433,1.1903,0.6735
1.6463,0.5708,-0.3281,1.8043,-0.7649,0.3799,0.6291,-1.7165,0.2261,-0.4944,-1.211,-0.6642,-1.7356,-0.7373,0.0743,-1.7916,0.7576,0.3434,-0.7125,1.5755,-0.3472,0.6544,1.5258,0.3158
1.6492,0.5717,-0.3561,1.8172,-0.762,0.3534,0.5972,-1.6679,0.3154,-0.4907,-1.2401,-0.6561,-1.7706,-0.7388,-0.0072,-1.7634,0.7322,0.3753,-0.7107,1.5736,-0.3276,0.6717,1.5312,0.3029
1.7411,0.7471,0.0198,1.698,-0.7111,0.4466,0.7201,-1.5787,-0.3289,-0.6934,-1.6097,0.2291,-1.6305,-0.5549,-0.3363,-1.7182,0.7276,0.4748,-0.6167,1.7382,0.1996,0.4996,1.2415,-0.7046
1.5666,0.7366,-0.3505,1.6084,-0.7045,0.1313,0.5367,-1.6091,-0.4548,-0.7166,-1.753,0.3932,-1.7245,-0.6247,0.2465,-1.2663,0.5375,-0.6193,-0.7397,1.7404,0.1463,0.7354,1.6767,0.5072
1.4764,0.7701,0.5595,1.3267,-0.7396,0.6528,0.7321,-1.4035,-0.5785,-0.7869,-1.4115,-0.6337,-1.4764,-0.7701,0.5595,-1.3267,0.7396,0.6528,-0.7321,1.4035,-0.5785,0.7869,1.4115,-0.6337
1.0833,0.4845,0.7129,1.7423,-0.7762,0.1774,0.7856,-1.8022,-0.4078,-0.6559,-1.3372,-0.5351,-1.1877,-0.5593,0.6575,-1.6783,0.8443,0.342,-0.7907,1.6377,-0.6031,0.7014,1.5083,-0.3437
1.3606,0.6098,-0.6044,1.6264,-0.8725,-0.3983,0.7816,-1.5328,0.679,-0.7165,-1.513,0.4227,-1.1689,-0.557,-0.6689,-1.7661,0.7494,-0.1718,-0.7521,1.8184,0.2013,0.635,1.2977,0.5405
1.7796,0.6976,-0.0801,1.1724,-0.5474,-0.7059,0.6893,-1.5941,0.2848,-0.7911,-1.5242,0.6224,-1.6519,-0.8113,-0.4077,-1.3661,0.6731,-0.567,-0.6174,1.3112,0.5917,0.7852,1.7951,0.2616
1.7616,0.7192,0.0934,1.5412,-0.6359,-0.559,0.7401,-1.6258,0.2709,-0.7445,-1.6804,-0.0506,-1.5591,-0.5097,0.475,-1.6845,0.666,-0.4801,-0.5622,1.6874,-0.3923,0.5074,1.3792,0.6427
1.1812,0.5515,0.6708,1.7658,-0.7901,0.2601,0.7607,-1.7856,-0.296,-0.596,-1.1988,-0.6501,-1.3866,-0.6521,0.5274,-1.6034,0.8523,0.5127,-0.8144,1.6046,-0.5466,0.6926,1.4182,-0.4783
1.4758,0.67,-0.3906,1.8269,-0.8089,-0.4041,0.7003,-1.7404,0.0123,-0.4767,-1.0608,0.6929,-1.6152,-0.6673,-0.2342,-1.6491,0.802,-0.622,-0.7823,1.7122,0.2326,0.5203,1.0933,0.7131
1.3187,0.5741,0.515,1.8144,-0.7623,-0.0129,0.722,-1.7585,-0.3664,-0.5836,-1.5754,0.3899,-1.5529,-0.5835,-0.2324,-1.6064,0.775,0.4473,-0.775,1.8595,-0.2184,0.6628,1.4711,-0.5221
1.3871,0.7191,0.7045,1.4663,-0.7802,0.4675,0.6665,-1.2857,-0.7222,-0.81,-1.5223,-0.4498,-1.3871,-0.7191,0.7045,-1.4663,0.7802,0.4675,-0.6665,1.2857,-0.7222,0.81,1.5223,-0.4498
1.9195,0.7914,-0.3138,1.5728,-0.6884,-0.2994,0.443,-1.0745,0.6413,-0.7557,-1.7266,-0.0281,-1.9195,-0.7914,-0.3138,-1.5728,0.6884,-0.2994,-0.443,1.0745,0.6413,0.7557,1.7266,-0.0281
1.4323,0.7119,0.6136,1.6866,-0.7344,0.2215,0.5861,-1.3788,-0.6056,-0.6748,-1.7316,0.1665,-1.7808,-0.6911,0.1006,-1.3723,0.7087,0.5298,-0.6975,1.5401,-0.5489,0.8204,1.5753,-0.4775
1.7222,0.7025,0.0377,1.0016,-0.4575,0.7052,0.6675,-1.6208,-0.2143,-0.8008,-1.7431,-0.588,-1.7208,-0.7372,0.0846,-1.0196,0.4614,0.7029,-0.6692,1.5738,-0.2718,0.8192,1.8209,-0.4563
1.8373,0.7365,-0.1303,1.6681,-0.7134,0.2935,0.5939,-1.4815,-0.4591,-0.7124,-1.6657,0.2959,-1.8373,-0.7365,-0.1303,-1.6681,0.7134,0.2935,-0.5939,1.4815,-0.4591,0.7124,1.6657,0.2959
1.0176,0.4005,-0.7258,1.6529,-0.69,0.1213,0.6996,-1.7777,0.5888,-0.7055,-1.6901,0.0157,-1.0176,-0.4005,-0.7258,-1.6529,0.69,0.1213,-0.6996,1.7777,0.5888,0.7055,1.6901,0.0157
1.8494,0.7477,0.0317,1.3947,-0.603,-0.4966,0.5798,-1.4339,0.481,-0.7971,-1.8435,-0.016,-1.8494,-0.7477,0.0317,-1.3947,0.603,-0.4966,-0.5798,1.4339,0.481,0.7971,1.8435,-0.016
1.7225,0.7657,0.1573,1.0573,-0.4874,0.7029,0.6613,-1.5132,-0.3465,-0.8257,-1.821,-0.4149,-1.7354,-0.7087,0.0808,-1.0184,0.4769,0.706,-0.6669,1.597,-0.2595,0.8053,1.6907,-0.6261
1.5532,0.6288,-0.383,1.8982,-0.8192,-0.0753,0.7206,-1.7799,-0.1029,-0.5454,-1.2637,0.5612,-1.5532,-0.6288,-0.383,-1.8982,0.8192,-0.0753,-0.7206,1.7799,-0.1029,0.5454,1.2637,0.5612
1.5042,0.6835,-0.46,1.7851,-0.7924,-0.2295,0.7007,-1.5421,0.5272,-0.6369,-1.6326,-0.1891,-1.6579,-0.5841,0.2219,-1.585,0.7217,-0.5527,-0.7348,1.8043,0.0918,0.6246,1.3418,0.5904
1.5191,0.7365,0.3914,1.3978,-0.741,0.727,0.7749,-1.5982,-0.3627,-0.6408,-1.2089,-0.7557,-1.5191,-0.7365,0.3914,-1.3978,0.741,0.727,-0.7749,1.5982,-0.3627,0.6408,1.2089,-0.7557
1.6732,0.6134,0.3937,1.4113,-0.5175,-0.5875,0.7392,-1.7432,0.0095,-0.7803,-1.7216,-0.0211,-1.4178,-0.4873,0.5958,-1.6671,0.6584,-0.3714,-0.4881,1.5962,-0.5739,0.5297,1.6017,0.555
1.5827,0.7144,-0.3708,1.3947,-0.6141,0.3433,0.5887,-1.6483,-0.4255,-0.8069,-1.9084,0.1176,-1.6659,-0.6681,0.3024,-1.2312,0.5411,-0.5096,-0.6847,1.7007,0.3071,0.8226,1.8828,0.2354
1.9474,0.7776,-0.0664,1.6452,-0.6709,0.2811,0.5035,-1.2952,-0.5045,-0.7278,-1.6411,0.3169,-1.9482,-0.7785,0.0396,-1.6474,0.6779,-0.2747,-0.4981,1.2816,0.5159,0.7254,1.6487,-0.3079
1.5758,0.5178,0.4069,1.4666,-0.5786,-0.6401,0.6044,-1.7649,-0.2403,-0.5555,-1.4334,0.6844,-1.7274,-0.7308,0.0184,-1.3923,0.6018,-0.6313,-0.7368,1.6185,0.2891,0.7653,1.7697,0.113
1.7291,0.7394,-0.0533,1.7931,-0.7746,-0.1716,0.4768,-1.4475,-0.5251,-0.5566,-1.4626,0.5895,-1.7552,-0.5549,0.3665,-1.5475,0.5415,-0.6655,-0.6491,1.6831,-0.2181,0.5092,1.2757,0.6778
1.1143,0.5444,-0.7379,1.6473,-0.8194,-0.33,0.7736,-1.5834,0.6514,-0.7224,-1.4524,0.4165,-1.1143,-0.5444,-0.7379,-1.6473,0.8194,-0.33,-0.7736,1.5834,0.6514,0.7224,1.4524,0.4165
1.561,0.5723,-0.3582,1.073,-0.4089,0.6951,0.6648,-1.7728,0.1624,-0.7254,-1.8336,-0.4493,-1.5034,-0.5286,-0.4072,-1.103,0.4224,0.7089,-0.6149,1.7858,0.247,0.6479,1.7634,-0.5987
1.8903,0.7478,-0.2479,1.6671,-0.6396,0.3316,0.6068,-1.4681,-0.3754,-0.7317,-1.5447,0.3407,-1.8448,-0.7227,-0.2884,-1.76,0.7737,-0.0351,-0.471,1.2423,0.6201,0.6432,1.6113,-0.3457
1.4209,0.6533,-0.616,1.7172,-0.6661,0.0781,0.6658,-1.746,-0.1192,-0.6948,-1.4355,0.4832,-1.651,-0.6948,-0.4373,-1.5662,0.8212,-0.3663,-0.6499,1.3632,0.7186,0.758,1.7048,0.2588
1.5704,0.5642,0.3361,1.0865,-0.427,-0.7097,0.6322,-1.7696,-0.1607,-0.6754,-1.7378,0.6137,-1.6432,-0.6429,0.1953,-1.049,0.4318,-0.7003,-0.6893,1.7293,0.005,0.7676,1.8521,0.4205
1.6282,0.7825,0.2824,1.6406,-0.7272,0.4586,0.6833,-1.4873,-0.4448,-0.7043,-1.7117,0.1336,-1.7055,-0.6038,-0.1503,-1.4662,0.6892,0.6122,-0.7029,1.756,-0.1557,0.6267,1.3022,-0.7361
1.0224,0.4489,-0.7055,1.7158,-0.7491,-0.0775,0.7839,-1.8367,0.4316,-0.6977,-1.5135,0.3279,-1.0537,-0.4553,-0.7037,-1.7056,0.797,-0.1406,-0.7678,1.7263,0.6125,0.7027,1.5825,0.2553
1.5818,0.7915,0.6158,1.5385,-0.7049,0.3523,0.5039,-1.1476,-0.6694,-0.7591,-1.7565,-0.0824,-1.8188,-0.7529,0.342,-1.3185,0.6705,0.5259,-0.5866,1.254,-0.6717,0.8589,1.646,-0.4126
1.2927,0.5878,0.7958,1.6279,-0.7589,0.1757,0.5889,-1.2953,-0.7956,-0.7587,-1.6274,-0.1759,-1.2927,-0.5878,0.7958,-1.6279,0.7589,0.1757,-0.5889,1.2953,-0.7956,0.7587,1.6274,-0.1759
1.6623,0.7465,-0.1906,1.7534,-0.7665,-0.0773,0.4992,-1.5185,-0.4921,-0.6056,-1.5499,0.5513,-1.747,-0.5761,0.3078,-1.4391,0.5418,-0.675,-0.7021,1.7323,-0.0835,0.579,1.3902,0.6595
1.6922,0.6922,0.0198,1.0416,-0.4628,0.7635,0.679,-1.66,-0.1001,-0.7244,-1.63,-0.6832,-1.6922,-0.6922,0.0198,-1.0416,0.4628,0.7635,-0.679,1.66,-0.1001,0.7244,1.63,-0.6832
1.5725,0.578,0.5854,1.549,-0.5442,-0.4395,0.7167,-1.7543,-0.0481,-0.7784,-1.6078,-0.2795,-1.4684,-0.5839,0.6071,-1.7212,0.7651,-0.0461,-0.4984,1.4139,-0.6741,0.6283,1.7332,0.2949
1.6628,0.8079,-0.3707,1.3696,-0.6693,-0.5764,0.6326,-1.3436,0.5693,-0.7804,-1.7996,0.2442,-1.772,-0.6787,-0.0217,-1.1892,0.5446,-0.7105,-0.6903,1.6326,0.2264,0.767,1.506,0.6395
1.842,0.6906,-0.3796,1.7646,-0.7289,0.1583,0.4118,-1.1282,0.7249,-0.6114,-1.5725,-0.3076,-1.703,-0.5582,-0.6078,-1.7682,0.6185,0.3521,-0.4366,1.2981,0.6267,0.5007,1.3806,-0.5671
1.2494,0.4161,0.6453,1.4441,-0.5285,-0.5295,0.5177,-1.7335,-0.5452,-0.5609,-1.7286,0.5258,-1.4345,-0.485,0.552,-1.2575,0.4494,-0.6338,-0.6825,1.8151,-0.2951,0.7241,1.7951,0.2806
1.4862,0.6387,0.3989,1.8685,-0.7996,0.0899,0.7214,-1.6846,-0.3697,-0.5787,-1.5003,0.3958,-1.5851,-0.5701,-0.2617,-1.7369,0.7871,0.4057,-0.7358,1.8392,-0.043,0.5604,1.2895,-0.6159
